sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
Alabama,2020-12-06,-14.0,-4.0,-4.0,-13.0,-13.0,4.0,79.61006104049859
Alabama,2020-12-07,-11.0,-3.0,-11.0,-14.0,-22.0,6.0,80.54239962683148
Alabama,2020-12-08,-12.0,-4.0,-13.0,-14.0,-20.0,7.0,83.21121883020935
Alabama,2020-12-09,-8.0,-1.0,-2.0,-11.0,-22.0,6.0,82.60228519101071
Alabama,2020-12-10,-12.0,-1.0,-4.0,-12.0,-21.0,7.0,87.61651865063222
Alabama,2020-12-11,-12.0,-4.0,4.0,-14.0,-21.0,7.0,88.40317933285057
Alaska,2020-02-15,5.0,3.0,14.0,2.0,1.0,0.0,0.0
Alaska,2020-02-16,15.0,5.0,29.0,6.0,1.0,-1.0,0.0
Alaska,2020-02-17,3.0,-2.0,9.0,-6.0,-33.0,8.0,0.0
Alaska,2020-02-18,-2.0,-2.0,1.0,4.0,-2.0,2.0,0.0
Alaska,2020-02-19,0.0,-2.0,1.0,4.0,-3.0,2.0,0.0
Alaska,2020-02-20,3.0,3.0,5.0,1.0,2.0,0.0,0.0
Alaska,2020-02-21,-1.0,-2.0,1.0,5.0,5.0,0.0,0.0
Alaska,2020-02-22,5.0,3.0,13.0,3.0,4.0,-1.0,0.0
Alaska,2020-02-23,12.0,4.0,16.0,1.0,2.0,-1.0,0.0
Alaska,2020-02-24,4.0,1.0,7.0,4.0,3.0,0.0,0.0
Alaska,2020-02-25,6.0,-1.0,1.0,-1.0,3.0,0.0,0.0
Alaska,2020-02-26,12.0,6.0,7.0,2.0,3.0,0.0,0.0
Alaska,2020-02-27,10.0,6.0,13.0,9.0,2.0,-1.0,0.0
Alaska,2020-02-28,12.0,5.0,13.0,8.0,6.0,-2.0,0.0
Alaska,2020-02-29,13.0,9.0,9.0,12.0,5.0,-2.0,0.0
Alaska,2020-03-01,18.0,14.0,6.0,16.0,5.0,-1.0,0.0
Alaska,2020-03-02,6.0,6.0,4.0,6.0,1.0,0.0,0.0
Alaska,2020-03-03,11.0,9.0,-2.0,3.0,3.0,0.0,0.0
Alaska,2020-03-04,11.0,8.0,3.0,8.0,3.0,0.0,0.0
Alaska,2020-03-05,9.0,7.0,9.0,4.0,2.0,0.0,0.0
Alaska,2020-03-06,9.0,4.0,10.0,9.0,0.0,1.0,0.0
Alaska,2020-03-07,12.0,10.0,17.0,9.0,3.0,-1.0,0.0
Alaska,2020-03-08,13.0,8.0,34.0,9.0,2.0,-1.0,0.0
Alaska,2020-03-09,7.0,4.0,14.0,3.0,-10.0,2.0,0.0
Alaska,2020-03-10,13.0,6.0,11.0,2.0,-7.0,2.0,0.0
Alaska,2020-03-11,12.0,9.0,16.0,3.0,-8.0,2.0,0.0
Alaska,2020-03-12,12.0,19.0,21.0,-1.0,-9.0,2.0,0.0
Alaska,2020-03-13,7.0,19.0,16.0,0.0,-10.0,3.0,0.01952814151653594
Alaska,2020-03-14,0.0,19.0,37.0,1.0,-1.0,1.0,0.01952814151653594
Alaska,2020-03-15,5.0,14.0,58.0,7.0,-1.0,0.0,0.01952814151653594
Alaska,2020-03-16,1.0,20.0,29.0,-6.0,-12.0,4.0,0.01952814151653594
Alaska,2020-03-17,-14.0,8.0,12.0,-12.0,-15.0,7.0,0.05858442454960783
Alaska,2020-03-18,-19.0,8.0,6.0,-12.0,-21.0,9.0,0.11716884909921566
Alaska,2020-03-19,-26.0,4.0,15.0,-21.0,-25.0,10.0,0.17575327364882345
Alaska,2020-03-20,-28.0,3.0,23.0,-24.0,-25.0,12.0,0.21480955668189536
Alaska,2020-03-21,-37.0,-1.0,1.0,-25.0,-20.0,8.0,0.25386583971496723
Alaska,2020-03-22,-30.0,-4.0,65.0,-30.0,-21.0,6.0,0.4100909718472547
Alaska,2020-03-23,-36.0,-11.0,23.0,-37.0,-35.0,14.0,0.6834849530787579
Alaska,2020-03-24,-37.0,-12.0,17.0,-39.0,-39.0,16.0,0.7615975191449017
Alaska,2020-03-25,-40.0,-15.0,6.0,-42.0,-41.0,18.0,1.0349915003764047
Alaska,2020-03-26,-40.0,-13.0,31.0,-42.0,-42.0,17.0,1.1716884909921566
Alaska,2020-03-27,-42.0,-15.0,2.0,-50.0,-40.0,19.0,1.4255543307071237
Alaska,2020-03-28,-47.0,-15.0,11.0,-50.0,-30.0,11.0,1.7184764534551629
Alaska,2020-03-29,-48.0,-27.0,18.0,-55.0,-33.0,10.0,1.7965890195213066
Alaska,2020-03-30,-40.0,-17.0,15.0,-49.0,-46.0,18.0,1.6208357458724831
Alaska,2020-03-31,-37.0,-15.0,15.0,-45.0,-44.0,18.0,1.7770608780047703
Alaska,2020-04-01,-35.0,-8.0,3.0,-43.0,-44.0,18.0,1.6403638873890192
Alaska,2020-04-02,-42.0,-14.0,-3.0,-50.0,-45.0,19.0,1.5231950382898034
Alaska,2020-04-03,-42.0,-14.0,2.0,-47.0,-43.0,20.0,1.4060261891905876
Alaska,2020-04-04,-47.0,-14.0,21.0,-50.0,-32.0,12.0,1.34744176464098
Alaska,2020-04-05,-41.0,-17.0,29.0,-52.0,-32.0,9.0,1.3864980476740518
Alaska,2020-04-06,-37.0,-15.0,1.0,-49.0,-44.0,17.0,1.4060261891905876
Alaska,2020-04-07,-38.0,-16.0,1.0,-48.0,-44.0,18.0,1.5622513213228753
Alaska,2020-04-08,-38.0,-14.0,7.0,-49.0,-44.0,18.0,1.6208357458724831
Alaska,2020-04-09,-38.0,-12.0,19.0,-48.0,-44.0,18.0,1.7184764534551629
Alaska,2020-04-10,-40.0,-10.0,28.0,-49.0,-44.0,19.0,1.738004594971699
Alaska,2020-04-11,-41.0,-4.0,36.0,-52.0,-32.0,10.0,1.6794201704220908
Alaska,2020-04-12,-55.0,-33.0,12.0,-59.0,-37.0,9.0,1.6989483119386268
Alaska,2020-04-13,-36.0,-15.0,5.0,-51.0,-43.0,17.0,1.6794201704220908
Alaska,2020-04-14,-32.0,-13.0,19.0,-49.0,-41.0,18.0,1.4060261891905876
Alaska,2020-04-15,-25.0,-5.0,-2.0,-47.0,-41.0,17.0,1.308385481607908
Alaska,2020-04-16,-29.0,-7.0,8.0,-47.0,-42.0,17.0,1.269329198574836
Alaska,2020-04-17,-32.0,-10.0,19.0,-44.0,-39.0,18.0,1.2302729155417642
Alaska,2020-04-18,-33.0,-7.0,49.0,-44.0,-27.0,9.0,1.113104066442549
Alaska,2020-04-19,-28.0,-11.0,44.0,-51.0,-28.0,7.0,0.9178226512771892
Alaska,2020-04-20,-25.0,-9.0,7.0,-44.0,-40.0,15.0,0.8592382267275814
Alaska,2020-04-21,-27.0,-10.0,3.0,-46.0,-40.0,17.0,0.8592382267275814
Alaska,2020-04-22,-24.0,-9.0,21.0,-45.0,-40.0,16.0,0.8201819436945095
Alaska,2020-04-23,-27.0,-8.0,26.0,-44.0,-40.0,16.0,0.7225412361118299
Alaska,2020-04-24,-28.0,-8.0,33.0,-44.0,-37.0,16.0,0.5858442454960783
Alaska,2020-04-25,-25.0,-2.0,85.0,-40.0,-25.0,7.0,0.4882035379133986
Alaska,2020-04-26,-17.0,-3.0,101.0,-43.0,-25.0,5.0,0.4296191133637907
Alaska,2020-04-27,-14.0,-5.0,60.0,-39.0,-36.0,13.0,0.4686753963968626
Alaska,2020-04-28,-15.0,-4.0,58.0,-39.0,-37.0,5.0,0.4296191133637907
Alaska,2020-04-29,-12.0,1.0,47.0,-37.0,-37.0,14.0,0.3905628303307188
Alaska,2020-04-30,-16.0,0.0,44.0,-39.0,-37.0,14.0,0.3515065472976469
Alaska,2020-05-01,-16.0,5.0,65.0,-35.0,-34.0,13.0,0.4882035379133986
Alaska,2020-05-02,-15.0,10.0,114.0,-27.0,-21.0,5.0,0.5077316794299345
Alaska,2020-05-03,-9.0,4.0,110.0,-43.0,-21.0,4.0,0.5272598209464704
Alaska,2020-05-04,-9.0,3.0,57.0,-36.0,-34.0,12.0,0.4882035379133986
Alaska,2020-05-05,-6.0,9.0,81.0,-32.0,-33.0,12.0,0.3905628303307188
Alaska,2020-05-06,-6.0,6.0,89.0,-31.0,-33.0,12.0,0.331978405781111
Alaska,2020-05-07,-11.0,4.0,70.0,-36.0,-34.0,12.0,0.3710346888141829
Alaska,2020-05-08,-13.0,5.0,80.0,-34.0,-32.0,12.0,0.25386583971496723
Alaska,2020-05-09,-8.0,21.0,152.0,-26.0,-18.0,3.0,0.25386583971496723
Alaska,2020-05-10,2.0,23.0,163.0,-35.0,-17.0,1.0,0.21480955668189536
Alaska,2020-05-11,-6.0,1.0,76.0,-34.0,-32.0,11.0,0.21480955668189536
Alaska,2020-05-12,-4.0,2.0,106.0,-31.0,-31.0,11.0,0.2343376981984313
Alaska,2020-05-13,0.0,9.0,113.0,-28.0,-30.0,10.0,0.21480955668189536
Alaska,2020-05-14,-6.0,7.0,91.0,-31.0,-31.0,10.0,0.25386583971496723
Alaska,2020-05-15,-5.0,7.0,134.0,-26.0,-29.0,9.0,0.21480955668189536
Alaska,2020-05-16,-7.0,13.0,164.0,-23.0,-16.0,2.0,0.2733939812315032
Alaska,2020-05-17,6.0,14.0,186.0,-28.0,-14.0,0.0,0.331978405781111
Alaska,2020-05-18,0.0,4.0,79.0,-29.0,-31.0,10.0,0.3515065472976469
Alaska,2020-05-19,0.0,7.0,80.0,-27.0,-29.0,10.0,0.31245026426457506
Alaska,2020-05-20,3.0,13.0,95.0,-25.0,-29.0,10.0,0.3710346888141829
Alaska,2020-05-21,-3.0,12.0,78.0,-28.0,-30.0,10.0,0.29292212274803914
Alaska,2020-05-22,-3.0,12.0,124.0,-23.0,-32.0,9.0,0.31245026426457506
Alaska,2020-05-23,-8.0,14.0,151.0,-25.0,-16.0,1.0,0.31245026426457506
Alaska,2020-05-24,3.0,15.0,147.0,-35.0,-17.0,1.0,0.2343376981984313
Alaska,2020-05-25,-14.0,2.0,131.0,-39.0,-66.0,15.0,0.1952814151653594
Alaska,2020-05-26,3.0,10.0,94.0,-25.0,-27.0,9.0,0.2343376981984313
Alaska,2020-05-27,5.0,11.0,142.0,-20.0,-26.0,8.0,0.1952814151653594
Alaska,2020-05-28,5.0,14.0,142.0,-18.0,-27.0,7.0,0.44914725488032653
Alaska,2020-05-29,0.0,10.0,153.0,-19.0,-25.0,7.0,0.5077316794299345
Alaska,2020-05-30,-2.0,14.0,152.0,-19.0,-7.0,1.0,0.5077316794299345
Alaska,2020-05-31,9.0,14.0,125.0,-25.0,-7.0,1.0,1.0154633588598692
Alaska,2020-06-01,9.0,17.0,103.0,-15.0,-25.0,7.0,1.1326322079590845
Alaska,2020-06-02,7.0,15.0,103.0,-18.0,-25.0,8.0,1.4841387552567316
Alaska,2020-06-03,11.0,16.0,106.0,-12.0,-25.0,7.0,1.8161171610378424
Alaska,2020-06-04,6.0,15.0,138.0,-14.0,-26.0,7.0,1.7184764534551629
Alaska,2020-06-05,3.0,13.0,163.0,-13.0,-24.0,6.0,1.8356453025543784
Alaska,2020-06-06,2.0,18.0,193.0,-7.0,-9.0,0.0,1.991870434686666
Alaska,2020-06-07,15.0,19.0,195.0,-11.0,-7.0,-1.0,1.6403638873890192
Alaska,2020-06-08,3.0,8.0,90.0,-12.0,-25.0,7.0,1.8747015855874505
Alaska,2020-06-09,7.0,11.0,102.0,-13.0,-25.0,8.0,1.6794201704220908
Alaska,2020-06-10,13.0,16.0,150.0,-7.0,-24.0,6.0,1.7184764534551629
Alaska,2020-06-11,9.0,16.0,177.0,-5.0,-26.0,6.0,1.8942297271039863
Alaska,2020-06-12,6.0,14.0,200.0,-5.0,-27.0,5.0,1.97234229317013
Alaska,2020-06-13,5.0,19.0,226.0,13.0,-7.0,-1.0,2.3043206989512406
Alaska,2020-06-14,18.0,21.0,243.0,1.0,-8.0,-3.0,2.284792557434705
Alaska,2020-06-15,14.0,13.0,165.0,-6.0,-26.0,6.0,1.97234229317013
Alaska,2020-06-16,13.0,12.0,147.0,-11.0,-25.0,7.0,2.011398576203202
Alaska,2020-06-17,12.0,16.0,129.0,-8.0,-26.0,7.0,2.011398576203202
Alaska,2020-06-18,8.0,14.0,144.0,-7.0,-26.0,6.0,1.913757868620522
Alaska,2020-06-19,3.0,12.0,124.0,-10.0,-26.0,6.0,1.913757868620522
Alaska,2020-06-20,2.0,19.0,180.0,0.0,-10.0,0.0,1.738004594971699
Alaska,2020-06-21,16.0,21.0,194.0,-3.0,-8.0,-2.0,1.8356453025543784
Alaska,2020-06-22,9.0,8.0,146.0,-2.0,-28.0,6.0,1.8942297271039863
Alaska,2020-06-23,11.0,10.0,126.0,-6.0,-27.0,7.0,1.991870434686666
Alaska,2020-06-24,14.0,16.0,145.0,-6.0,-26.0,7.0,1.8747015855874505
Alaska,2020-06-25,10.0,15.0,160.0,-2.0,-26.0,6.0,2.1090392837858816
Alaska,2020-06-26,4.0,10.0,155.0,-6.0,-25.0,6.0,2.2066799913685613
Alaska,2020-06-27,5.0,17.0,242.0,10.0,-10.0,-1.0,2.167623708335489
Alaska,2020-06-28,12.0,14.0,148.0,-6.0,-8.0,0.0,2.4996021141166005
Alaska,2020-06-29,12.0,13.0,152.0,-5.0,-26.0,6.0,2.79252423686464
Alaska,2020-06-30,20.0,19.0,170.0,0.0,-25.0,6.0,3.1635589256788226
Alaska,2020-07-01,33.0,36.0,195.0,5.0,-26.0,4.0,3.632234322075685
Alaska,2020-07-02,26.0,37.0,215.0,5.0,-31.0,3.0,3.9251564448237235
Alaska,2020-07-03,11.0,31.0,288.0,-1.0,-53.0,7.0,4.432888124253658
Alaska,2020-07-04,-17.0,19.0,303.0,-3.0,-26.0,-1.0,5.0187323697497375
Alaska,2020-07-05,15.0,19.0,239.0,11.0,-14.0,-4.0,4.9796760867166645
Alaska,2020-07-06,19.0,18.0,165.0,1.0,-35.0,7.0,5.116373077332416
Alaska,2020-07-07,18.0,17.0,174.0,3.0,-29.0,7.0,4.7648665300347695
Alaska,2020-07-08,14.0,17.0,91.0,-3.0,-28.0,8.0,4.842979096100914
Alaska,2020-07-09,11.0,17.0,157.0,1.0,-28.0,7.0,4.9796760867166645
Alaska,2020-07-10,8.0,13.0,172.0,4.0,-26.0,6.0,5.077316794299344
Alaska,2020-07-11,5.0,18.0,169.0,12.0,-8.0,1.0,5.350710775530848
Alaska,2020-07-12,19.0,20.0,190.0,9.0,-8.0,0.0,6.659096257138756
Alaska,2020-07-13,18.0,15.0,192.0,6.0,-28.0,6.0,7.283996785667906
Alaska,2020-07-14,20.0,17.0,202.0,6.0,-29.0,6.0,7.713615899031698
Alaska,2020-07-15,21.0,21.0,200.0,4.0,-27.0,6.0,7.908897314197056
Alaska,2020-07-16,13.0,19.0,184.0,3.0,-28.0,6.0,8.22134757846163
Alaska,2020-07-17,6.0,13.0,170.0,1.0,-28.0,6.0,8.006538021779736
Alaska,2020-07-18,6.0,19.0,211.0,15.0,-9.0,0.0,8.006538021779736
Alaska,2020-07-19,19.0,21.0,189.0,11.0,-8.0,-1.0,7.713615899031698
Alaska,2020-07-20,16.0,16.0,182.0,3.0,-29.0,6.0,8.006538021779736
Alaska,2020-07-21,18.0,18.0,202.0,4.0,-28.0,6.0,9.022001380639603
Alaska,2020-07-22,16.0,19.0,143.0,2.0,-27.0,7.0,9.783598899784506
Alaska,2020-07-23,14.0,17.0,221.0,6.0,-28.0,6.0,9.744542616751437
Alaska,2020-07-24,4.0,12.0,137.0,-4.0,-27.0,8.0,10.076521022532546
Alaska,2020-07-25,4.0,16.0,175.0,10.0,-10.0,1.0,10.603780843479015
Alaska,2020-07-26,24.0,22.0,253.0,12.0,-8.0,-2.0,12.69329198574836
Alaska,2020-07-27,15.0,16.0,199.0,6.0,-28.0,6.0,13.142439240628688
Alaska,2020-07-28,15.0,14.0,191.0,3.0,-27.0,6.0,13.435361363376725
Alaska,2020-07-29,16.0,18.0,201.0,3.0,-28.0,6.0,12.986214108496402
Alaska,2020-07-30,13.0,17.0,10.0,3.0,-29.0,5.0,13.396305080343653
Alaska,2020-07-31,8.0,13.0,184.0,3.0,-27.0,5.0,14.470352863753133
Alaska,2020-08-01,5.0,22.0,155.0,11.0,-9.0,1.0,15.58345693019568
Alaska,2020-08-02,19.0,20.0,181.0,19.0,-7.0,-1.0,14.763274986501171
Alaska,2020-08-03,13.0,17.0,151.0,4.0,-29.0,6.0,14.04073375038934
Alaska,2020-08-04,13.0,17.0,184.0,3.0,-28.0,7.0,12.986214108496402
Alaska,2020-08-05,14.0,17.0,187.0,4.0,-28.0,6.0,12.732348268781431
Alaska,2020-08-06,5.0,14.0,138.0,1.0,-29.0,7.0,11.83405375902078
Alaska,2020-08-07,3.0,12.0,176.0,0.0,-28.0,6.0,10.662365268028623
Alaska,2020-08-08,0.0,16.0,196.0,16.0,-11.0,1.0,9.314923503387645
Alaska,2020-08-09,13.0,18.0,216.0,8.0,-9.0,-1.0,8.41662899362699
Alaska,2020-08-10,8.0,10.0,163.0,6.0,-30.0,6.0,8.475213418176597
Alaska,2020-08-11,7.0,9.0,134.0,-3.0,-29.0,7.0,8.338516427560847
Alaska,2020-08-12,10.0,14.0,142.0,0.0,-28.0,6.0,8.436157135143526
Alaska,2020-08-13,7.0,13.0,175.0,0.0,-29.0,5.0,9.353979786420718
Alaska,2020-08-14,4.0,12.0,183.0,2.0,-27.0,5.0,10.4866119943798
Alaska,2020-08-15,2.0,16.0,245.0,13.0,-10.0,-1.0,10.603780843479015
Alaska,2020-08-16,17.0,20.0,285.0,15.0,-10.0,-3.0,10.701421551061696
Alaska,2020-08-17,12.0,10.0,10.0,3.0,-28.0,5.0,10.428027569830194
Alaska,2020-08-18,9.0,9.0,10.0,3.0,-27.0,7.0,10.740477834094767
Alaska,2020-08-19,8.0,12.0,10.0,3.0,-26.0,6.0,10.877174824710519
Alaska,2020-08-20,6.0,11.0,10.0,3.0,-28.0,5.0,10.877174824710519
Alaska,2020-08-21,2.0,7.0,10.0,3.0,-26.0,5.0,10.05699288101601
Alaska,2020-08-22,-1.0,12.0,10.0,3.0,-9.0,-1.0,10.174161730115225
Alaska,2020-08-23,8.0,11.0,10.0,3.0,-9.0,0.0,9.412564210970324
Alaska,2020-08-24,4.0,7.0,10.0,3.0,-27.0,7.0,9.783598899784506
Alaska,2020-08-25,3.0,4.0,10.0,3.0,-26.0,8.0,9.217282795804962
Alaska,2020-08-26,5.0,8.0,10.0,3.0,-24.0,7.0,8.924360673056924
Alaska,2020-08-27,1.0,6.0,10.0,3.0,-25.0,6.0,8.885304390023851
Alaska,2020-08-28,0.0,6.0,10.0,3.0,-26.0,6.0,9.842183324334114
Alaska,2020-08-29,-1.0,11.0,10.0,3.0,-7.0,0.0,9.86171146585065
Alaska,2020-08-30,9.0,11.0,10.0,3.0,-7.0,0.0,9.471148635519931
Alaska,2020-08-31,6.0,9.0,10.0,3.0,-25.0,7.0,8.846248106990783
Alaska,2020-09-01,8.0,13.0,10.0,3.0,-25.0,6.0,8.885304390023851
Alaska,2020-09-02,5.0,8.0,10.0,3.0,-25.0,6.0,9.158698371255355
Alaska,2020-09-03,4.0,8.0,10.0,3.0,-26.0,6.0,9.588317484619148
Alaska,2020-09-04,4.0,8.0,10.0,3.0,-31.0,5.0,9.646901909168754
Alaska,2020-09-05,2.0,13.0,10.0,3.0,-12.0,-2.0,9.705486333718364
Alaska,2020-09-06,14.0,13.0,10.0,3.0,-12.0,-2.0,10.525668277412873
Alaska,2020-09-07,-6.0,2.0,10.0,3.0,-65.0,14.0,10.447555711346727
Alaska,2020-09-08,4.0,5.0,10.0,3.0,-26.0,6.0,10.447555711346727
Alaska,2020-09-09,4.0,7.0,10.0,3.0,-24.0,5.0,10.38897128679712
Alaska,2020-09-10,1.0,5.0,10.0,3.0,-25.0,4.0,10.818590400160911
Alaska,2020-09-11,-2.0,1.0,156.0,-3.0,-26.0,4.0,10.29133057921444
Alaska,2020-09-12,-1.0,9.0,186.0,9.0,-7.0,-1.0,10.4866119943798
Alaska,2020-09-13,9.0,9.0,193.0,5.0,-6.0,-2.0,10.017936597982937
Alaska,2020-09-14,4.0,5.0,130.0,-8.0,-21.0,5.0,10.838118541677446
Alaska,2020-09-15,2.0,4.0,97.0,-10.0,-21.0,7.0,10.974815532293198
Alaska,2020-09-16,2.0,5.0,99.0,-10.0,-22.0,6.0,10.701421551061696
Alaska,2020-09-17,-3.0,1.0,87.0,-11.0,-23.0,7.0,10.330386862247511
Alaska,2020-09-18,-2.0,0.0,98.0,-10.0,-24.0,6.0,10.642837126512088
Alaska,2020-09-19,-2.0,7.0,127.0,3.0,-8.0,1.0,10.29133057921444
Alaska,2020-09-20,6.0,4.0,123.0,-6.0,-6.0,0.0,10.896702966227057
Alaska,2020-09-21,3.0,2.0,102.0,-11.0,-22.0,6.0,10.799062258644376
Alaska,2020-09-22,-1.0,-1.0,70.0,-18.0,-21.0,8.0,10.838118541677446
Alaska,2020-09-23,-1.0,1.0,61.0,-17.0,-20.0,7.0,10.935759249260128
Alaska,2020-09-24,-6.0,-2.0,54.0,-16.0,-22.0,8.0,11.384906504140453
Alaska,2020-09-25,-5.0,-5.0,73.0,-17.0,-22.0,7.0,11.63877234385542
Alaska,2020-09-26,-5.0,3.0,93.0,-5.0,-5.0,2.0,12.185560306318429
Alaska,2020-09-27,2.0,0.0,93.0,-12.0,-6.0,2.0,12.595651278165686
Alaska,2020-09-28,0.0,-1.0,58.0,-18.0,-19.0,7.0,13.493945787926336
Alaska,2020-09-29,-1.0,-4.0,68.0,-17.0,-19.0,7.0,15.05619710924921
Alaska,2020-09-30,1.0,1.0,36.0,-15.0,-21.0,7.0,16.013076043559472
Alaska,2020-10-01,0.0,5.0,55.0,-14.0,-21.0,6.0,15.934963477493328
Alaska,2020-10-02,-3.0,-2.0,38.0,-18.0,-22.0,6.0,16.013076043559472
Alaska,2020-10-03,-2.0,5.0,64.0,-7.0,-8.0,2.0,16.59892028905555
Alaska,2020-10-04,3.0,3.0,71.0,-18.0,-9.0,2.0,18.04400276127921
Alaska,2020-10-05,1.0,1.0,65.0,-15.0,-21.0,6.0,19.84059178080052
Alaska,2020-10-06,0.0,-2.0,57.0,-17.0,-21.0,6.0,20.133513903548554
Alaska,2020-10-07,-4.0,-2.0,42.0,-24.0,-20.0,7.0,20.58266115842888
Alaska,2020-10-08,-8.0,-4.0,42.0,-23.0,-22.0,8.0,20.641245582978488
Alaska,2020-10-09,-7.0,-5.0,48.0,-24.0,-26.0,9.0,21.637180800321822
Alaska,2020-10-10,-7.0,1.0,80.0,-16.0,-7.0,3.0,23.70716380107463
Alaska,2020-10-11,-2.0,-1.0,69.0,-24.0,-8.0,2.0,25.01554928268254
Alaska,2020-10-12,-4.0,-3.0,54.0,-23.0,-30.0,10.0,24.68357087690143
Alaska,2020-10-13,-6.0,-5.0,53.0,-22.0,-21.0,8.0,24.917908575099858
Alaska,2020-10-14,-5.0,-2.0,21.0,-21.0,-21.0,9.0,25.24988698088097
Alaska,2020-10-15,-8.0,-4.0,26.0,-22.0,-22.0,8.0,25.73809051879437
Alaska,2020-10-16,-7.0,-5.0,35.0,-22.0,-24.0,9.0,26.69496945310463
Alaska,2020-10-17,-6.0,0.0,43.0,-14.0,-9.0,4.0,25.952900075476265
Alaska,2020-10-18,-7.0,-4.0,23.0,-25.0,-9.0,4.0,25.269415122397515
Alaska,2020-10-19,-4.0,-4.0,27.0,-24.0,-26.0,9.0,25.484224679079404
Alaska,2020-10-20,-6.0,-5.0,23.0,-23.0,-22.0,9.0,26.65591317007156
Alaska,2020-10-21,-6.0,-3.0,31.0,-24.0,-21.0,9.0,28.00335493471254
Alaska,2020-10-22,-10.0,-6.0,29.0,-22.0,-23.0,9.0,29.565606256035412
Alaska,2020-10-23,-9.0,-7.0,21.0,-26.0,-24.0,10.0,30.63965403944489
Alaska,2020-10-24,-10.0,0.0,26.0,-17.0,-7.0,4.0,33.76415668209064
Alaska,2020-10-25,-8.0,-2.0,4.0,-30.0,-9.0,4.0,39.68118356160103
Alaska,2020-10-26,-12.0,-8.0,6.0,-25.0,-23.0,10.0,42.53229222301528
Alaska,2020-10-27,-10.0,-7.0,11.0,-25.0,-23.0,10.0,45.87160442234293
Alaska,2020-10-28,-8.0,-4.0,6.0,-23.0,-22.0,9.0,48.66412865920756
Alaska,2020-10-29,-10.0,-5.0,5.0,-26.0,-24.0,9.0,51.14420263180763
Alaska,2020-10-30,-8.0,-5.0,3.0,-26.0,-25.0,10.0,53.09701678346122
Alaska,2020-10-31,-8.0,4.0,14.0,-25.0,-9.0,4.0,54.3858741235526
Alaska,2020-11-01,-8.0,-2.0,-2.0,-28.0,-10.0,4.0,50.96844935815881
Alaska,2020-11-02,-9.0,-5.0,-3.0,-23.0,-25.0,10.0,51.007505641191884
Alaska,2020-11-03,-1.0,-2.0,15.0,-29.0,-25.0,10.0,51.12467449029109
Alaska,2020-11-04,-13.0,-7.0,-5.0,-26.0,-24.0,11.0,52.08155342460135
Alaska,2020-11-05,-16.0,-9.0,-5.0,-30.0,-25.0,11.0,51.08561820725802
Alaska,2020-11-06,-21.0,-13.0,-9.0,-32.0,-29.0,13.0,53.8976705856392
Alaska,2020-11-07,-18.0,-5.0,-3.0,-25.0,-10.0,7.0,57.100285794351095
Alaska,2020-11-08,-19.0,-13.0,-10.0,-30.0,-12.0,6.0,60.4200698521622
Alaska,2020-11-09,-11.0,-6.0,2.0,-27.0,-26.0,11.0,62.78297497566305
Alaska,2020-11-10,-10.0,-6.0,-2.0,-29.0,-26.0,11.0,65.45833036342847
Alaska,2020-11-11,-7.0,-4.0,-7.0,-32.0,-39.0,15.0,67.23539124143325
Alaska,2020-11-12,-16.0,-7.0,-12.0,-29.0,-26.0,11.0,70.61375972379396
Alaska,2020-11-13,-17.0,-9.0,-5.0,-31.0,-28.0,12.0,71.82450449781919
Alaska,2020-11-14,-17.0,-6.0,3.0,-23.0,-12.0,7.0,74.51938802710114
Alaska,2020-11-15,-12.0,-8.0,19.0,-27.0,-13.0,5.0,77.05804642425082
Alaska,2020-11-16,-13.0,-7.0,-5.0,-26.0,-27.0,11.0,79.14755756652016
Alaska,2020-11-17,-16.0,-9.0,-7.0,-32.0,-28.0,13.0,81.27612499182257
Alaska,2020-11-18,-16.0,-8.0,-15.0,-28.0,-27.0,12.0,82.25253206764937
Alaska,2020-11-19,-20.0,-10.0,-17.0,-30.0,-28.0,13.0,82.42828534129819
Alaska,2020-11-20,-19.0,-9.0,-15.0,-30.0,-29.0,13.0,79.94821136869814
Alaska,2020-11-21,-17.0,-4.0,-3.0,-24.0,-13.0,7.0,78.69841031163985
Alaska,2020-11-22,-15.0,-7.0,10.0,-31.0,-13.0,6.0,76.64795545240356
Alaska,2020-11-23,-10.0,-1.0,-7.0,-27.0,-28.0,11.0,75.08570413108069
Alaska,2020-11-24,-10.0,3.0,-5.0,-27.0,-29.0,12.0,74.10929705525389
Alaska,2020-11-25,-2.0,30.0,-10.0,-28.0,-32.0,12.0,76.55031474482087
Alaska,2020-11-26,-74.0,-34.0,-12.0,-66.0,-78.0,24.0,77.78058766036266
Alaska,2020-11-27,-24.0,-20.0,-6.0,-46.0,-55.0,20.0,81.72527224670291
Alaska,2020-11-28,-23.0,-15.0,-3.0,-32.0,-17.0,8.0,81.23706870878952
Alaska,2020-11-29,-17.0,-13.0,2.0,-26.0,-15.0,6.0,82.5845104734305
Alaska,2020-11-30,-10.0,-7.0,-6.0,-29.0,-26.0,11.0,82.76026374707932
Alaska,2020-12-01,-14.0,-4.0,-14.0,-32.0,-27.0,12.0,81.33470941637218
